player_id,market_value
61819,1600000.0
61841,7000000.0
249356,3200000.0
13573,800000.0
648699,0.0
655173,0.0
262980,20000000.0
391132,75000.0
249089,16000000.0
320411,14500000.0
44983,2000000.0
29975,1600000.0
611906,150000.0
469064,0.0
562254,0.0
146795,17500000.0
355861,9500000.0
87672,2000000.0
365770,250000.0
277033,24000000.0
279455,17500000.0
195652,4800000.0
123682,24000000.0
91059,16000000.0
258889,12000000.0
3875,1400000.0
398402,450000.0
655835,0.0
74960,5500000.0
99397,2400000.0
39037,600000.0
183318,14500000.0
135343,13000000.0
85475,5500000.0
98240,4800000.0
127108,4800000.0
474382,0.0
484389,0.0
50174,16000000.0
170321,5500000.0
146258,5500000.0
312553,0.0
255916,6500000.0
184528,4000000.0
162029,4000000.0
250431,75000.0
206225,8000000.0
245537,4000000.0
81796,2400000.0
61644,1600000.0
256773,0.0
333241,20000000.0
346707,17500000.0
71292,14500000.0
484387,3600000.0
507235,0.0
92469,9500000.0
186368,15000000.0
51540,800000.0
272642,20000000.0
186997,4800000.0
258188,400000.0
422930,0.0
272999,16000000.0
199527,3500000.0
484390,0.0
196522,9500000.0
230541,5500000.0
48066,3200000.0
34130,4800000.0
46405,2800000.0
110867,1200000.0
73517,1200000.0
7825,650000.0
293257,100000.0
253677,22500000.0
193469,9500000.0
413403,6500000.0
233124,6500000.0
73482,2400000.0
250478,10500000.0
67416,2800000.0
354352,7000000.0
66333,2000000.0
324223,1200000.0
626888,0.0
324882,8000000.0
447661,18000000.0
193116,16000000.0
61653,6000000.0
73491,4800000.0
44794,1200000.0
243633,800000.0
503749,0.0
203460,30500000.0
234189,8000000.0
309841,1800000.0
183720,8000000.0
176591,3500000.0
469860,250000.0
381362,24000000.0
182201,9500000.0
88971,3300000.0
85324,3200000.0
412660,2300000.0
314237,900000.0
533662,0.0
52570,6500000.0
201574,6500000.0
95976,4000000.0
341043,200000.0
186923,100000.0
99331,12000000.0
243028,12000000.0
263236,6300000.0
163744,5500000.0
81789,4000000.0
40611,10500000.0
226968,800000.0
421424,0.0
112988,8000000.0
341051,8000000.0
406008,6300000.0
167799,12000000.0
66100,8000000.0
181579,14500000.0
130765,6500000.0
332342,50000.0
507472,0.0
444211,0.0
340322,0.0
504856,0.0
315185,200000.0
314268,0.0
485424,11000000.0
186644,9500000.0
232271,8000000.0
129078,16000000.0
134294,17500000.0
346779,9500000.0
444208,4500000.0
37304,2800000.0
346482,0.0
128969,8000000.0
61814,1200000.0
73564,600000.0
148153,16000000.0
212847,12000000.0
119269,9500000.0
134270,4000000.0
56100,800000.0
449020,0.0
364258,4800000.0
36291,800000.0
392773,0.0
533523,0.0
68645,6500000.0
504148,3200000.0
536521,0.0
386201,0.0
410425,9500000.0
433976,3600000.0
79027,13500000.0
534033,11000000.0
82873,9500000.0
123951,9500000.0
49755,4800000.0
476237,2300000.0
44741,1200000.0
411495,0.0
484551,0.0
427927,0.0
530916,0.0
530915,0.0
119164,1200000.0
144028,13000000.0
147094,6500000.0
262895,400000.0
512175,0.0
213268,6500000.0
209212,6500000.0
430824,25000.0
217115,17500000.0
166240,8000000.0
434207,4000000.0
177065,3200000.0
45693,1600000.0
516407,50000.0
13572,1200000.0
365544,900000.0
19059,400000.0
120186,400000.0
412596,0.0
81512,6500000.0
286949,5500000.0
121477,4800000.0
59606,4000000.0
38145,1600000.0
37981,1200000.0
504966,0.0
533083,0.0
733495,0.0
41112,1200000.0
76467,4800000.0
60744,4000000.0
170472,2000000.0
503762,0.0
63494,5200000.0
128900,4800000.0
396165,0.0
127187,20000000.0
207014,14500000.0
112302,9000000.0
73484,4800000.0
391719,3200000.0
346472,450000.0
504542,0.0
252345,4000000.0
308801,1000000.0
646997,0.0
410225,24500000.0
283528,6500000.0
725703,0.0
290788,450000.0
129476,20000000.0
626724,18000000.0
120565,9500000.0
65477,6500000.0
67063,5500000.0
295331,3200000.0
470128,0.0
64399,4000000.0
45494,2400000.0
52191,400000.0
47713,9500000.0
61592,4000000.0
27511,4000000.0
62688,2800000.0
183284,150000.0
611650,75000.0
487428,0.0
52119,9500000.0
730893,0.0
92572,3200000.0
78959,2800000.0
74300,20000000.0
66934,8000000.0
241481,3200000.0
41416,4800000.0
263856,4000000.0
45333,2800000.0
406633,0.0
157506,9500000.0
146164,8000000.0
611651,0.0
145988,44000000.0
577779,0.0
659331,0.0
703470,0.0
61842,12000000.0
108354,6500000.0
45671,12000000.0
50201,10500000.0
95435,1200000.0
192080,9500000.0
40204,2400000.0
410436,1200000.0
43858,250000.0
581890,25000.0
173504,20000000.0
74810,8000000.0
128904,6500000.0
43763,4000000.0
111114,1600000.0
396174,300000.0
788283,0.0
195633,4000000.0
503683,0.0
641441,0.0
102258,4000000.0
15773,800000.0
40613,12000000.0
91317,5500000.0
148262,9000000.0
293569,5500000.0
73491,4800000.0
382552,0.0
397102,0.0
128229,4800000.0
584769,18000000.0
657863,0.0
89231,8000000.0
14221,2400000.0
598958,0.0
108725,14500000.0
63200,8000000.0
53360,4800000.0
101500,4000000.0
381156,0.0
33027,4000000.0
39015,1600000.0
29391,300000.0
447063,0.0
343475,11500000.0
77812,2800000.0
121385,2000000.0
65255,2000000.0
226219,250000.0
425713,25000.0
346018,11000000.0
112617,550000.0
618901,0.0
471690,20000000.0
236953,2800000.0
563306,0.0
205503,5500000.0
93831,3200000.0
12384,1600000.0
232418,10500000.0
126600,3500000.0
82863,2400000.0
82243,2400000.0
39372,2000000.0
207771,250000.0
532464,0.0
332341,20000000.0
321247,14500000.0
45760,3200000.0
109751,3200000.0
547534,0.0
225452,2800000.0
46972,8000000.0
140579,1600000.0
434223,900000.0
159239,800000.0
246963,150000.0
339013,0.0
258919,14500000.0
288259,800000.0
123536,400000.0
526873,100000.0
212829,9500000.0
121324,9500000.0
324351,8000000.0
52495,2400000.0
128909,2000000.0
57079,1200000.0
34349,800000.0
13520,800000.0
156939,400000.0
214928,250000.0
85706,5500000.0
146690,4800000.0
158703,1200000.0
333014,20000000.0
156941,8000000.0
93905,2400000.0
54383,6500000.0
73547,6500000.0
218087,2000000.0
66923,2800000.0
128907,600000.0
252755,650000.0
156899,250000.0
222024,250000.0
291422,9500000.0
298477,8000000.0
183299,5500000.0
49542,1600000.0
35416,1600000.0
36859,300000.0
238223,50000000.0
221624,6000000.0
14555,300000.0
566799,0.0
258004,75000000.0
176553,45000000.0
177476,32000000.0
186590,30000000.0
466794,20000000.0
54781,8000000.0
503977,3000000.0
340460,2500000.0
609883,0.0
203853,25000000.0
157495,20000000.0
182712,55000000.0
95424,28000000.0
357565,70000000.0
26267,2000000.0
395239,450000.0
53622,40000000.0
466802,2300000.0
433183,1000000.0
406640,450000.0
88755,100000000.0
241641,70000000.0
568177,500000.0
134425,90000000.0
406635,80000000.0
398184,50000000.0
171424,42000000.0
417346,15000000.0
225452,2000000.0
363205,60000000.0
26399,18000000.0
610849,1000000.0
105470,60000000.0
340918,2500000.0
71271,1000000.0
706815,0.0
486604,0.0
540630,0.0
494284,0.0
139208,55000000.0
256178,30000000.0
361260,25000000.0
82105,18000000.0
371814,8000000.0
503679,5000000.0
257097,3000000.0
541231,2500000.0
696324,500000.0
234803,65000000.0
338070,8000000.0
314353,75000000.0
503680,8000000.0
225693,60000000.0
222813,15000000.0
302215,32000000.0
49499,30000000.0
60444,30000000.0
433188,30000000.0
61651,20000000.0
143424,18000000.0
565822,15000000.0
3333,3000000.0
565420,0.0
86792,12000000.0
344015,2000000.0
470606,150000.0
200512,85000000.0
165793,12000000.0
148455,100000000.0
279455,17000000.0
236510,3000000.0
131789,50000000.0
340950,45000000.0
406560,12000000.0
148368,12000000.0
442531,25000000.0
192279,13000000.0
128898,600000.0
342050,300000.0
19948,250000.0
526258,150000.0
157509,32000000.0
196948,30000000.0
86202,28000000.0
303254,28000000.0
57500,13000000.0
29241,3000000.0
316551,2000000.0
316125,45000000.0
112515,12000000.0
181778,12000000.0
472423,40000000.0
503981,0.0
225083,55000000.0
102017,40000000.0
392771,15000000.0
423744,10000000.0
51471,45000000.0
131978,20000000.0
202886,18000000.0
488362,15000000.0
587003,0.0
346483,75000000.0
433181,2300000.0
170527,65000000.0
392768,32000000.0
245805,1600000.0
177862,1000000.0
315779,50000000.0
217111,38000000.0
309400,70000000.0
331726,38000000.0
179184,10000000.0
82442,4000000.0
258919,22000000.0
59377,18000000.0
30690,1000000.0
192611,300000.0
495033,300000.0
13460,250000.0
177907,45000000.0
184573,24000000.0
286384,15000000.0
117996,5000000.0
548470,1500000.0
640245,500000.0
183288,35000000.0
255755,20000000.0
507700,10000000.0
477758,40000000.0
357147,10000000.0
342046,8000000.0
315131,4000000.0
74683,8000000.0
122153,60000000.0
315969,35000000.0
288255,30000000.0
191614,22000000.0
433991,900000.0
240306,90000000.0
141660,22000000.0
44068,4000000.0
607224,3000000.0
258923,85000000.0
640026,3000000.0
532826,50000000.0
536835,18000000.0
319301,18000000.0
676318,6000000.0
583189,800000.0
182877,45000000.0
48280,6000000.0
62121,3500000.0
17965,9000000.0
195488,3000000.0
40204,2000000.0
282823,1000000.0
428016,250000.0
341429,32000000.0
175722,22000000.0
192765,16000000.0
42710,11000000.0
297212,10000000.0
346478,8000000.0
341049,2000000.0
282429,25000000.0
392775,18000000.0
50174,3000000.0
568006,0.0
127032,20000000.0
171679,16000000.0
392772,200000.0
167799,35000000.0
249126,20000000.0
406638,10000000.0
581598,600000.0
504051,0.0
450936,50000000.0
348795,27000000.0
337800,12500000.0
46001,10000000.0
581683,200000.0
207929,30000000.0
728734,500000.0
91845,85000000.0
284165,22000000.0
559794,5000000.0
77100,25000000.0
39381,18000000.0
111630,16000000.0
530807,0.0
132098,120000000.0
525287,18000000.0
670883,250000.0
111873,30000000.0
72476,22000000.0
128969,6000000.0
205657,1500000.0
493513,450000.0
220491,300000.0
205757,300000.0
503765,0.0
503769,0.0
435338,25000000.0
495666,18000000.0
253341,18000000.0
215118,12000000.0
210178,7000000.0
94005,6500000.0
46741,4000000.0
88590,2500000.0
300716,32000000.0
586736,0.0
191217,25000000.0
285845,16000000.0
112988,6000000.0
230784,40000000.0
111455,22000000.0
160438,10000000.0
319745,27000000.0
340329,16000000.0
547533,500000.0
470597,200000.0
506965,0.0
316264,40000000.0
392765,18000000.0
655488,22000000.0
52769,9000000.0
433177,65000000.0
343052,35000000.0
340325,9000000.0
93720,28000000.0
58864,25000000.0
340324,16000000.0
503770,4000000.0
503768,0.0
130164,22000000.0
75458,3000000.0
48870,1500000.0
329813,1000000.0
574448,0.0
605757,0.0
118534,25000000.0
343475,25000000.0
348623,20000000.0
289446,20000000.0
661053,3000000.0
220755,600000.0
511552,0.0
655986,0.0
126664,35000000.0
591193,3000000.0
746554,100000.0
258883,5800000.0
68390,5000000.0
504507,0.0
126422,22000000.0
182894,15000000.0
93905,1500000.0
399369,1000000.0
127187,25000000.0
221025,20000000.0
314210,18000000.0
50362,3500000.0
663225,200000.0
612749,0.0
88103,28000000.0
90466,13000000.0
242631,22000000.0
175169,12000000.0
503733,5000000.0
75471,1500000.0
344009,500000.0
33713,5000000.0
378710,55000000.0
306024,45000000.0
364135,35000000.0
91059,8000000.0
45671,5000000.0
511550,0.0
16911,6000000.0
203026,6000000.0
2857,300000.0
486144,0.0
320141,45000000.0
475411,40000000.0
42412,7000000.0
214056,5000000.0
425026,600000.0
10003,400000.0
395797,0.0
714458,0.0
505194,5000000.0
6636,800000.0
583258,0.0
215876,30000000.0
262226,28000000.0
413220,17000000.0
530732,200000.0
274839,60000000.0
111051,8000000.0
341501,7000000.0
249565,55000000.0
129588,18000000.0
475188,2000000.0
73522,1000000.0
511813,300000.0
461882,0.0
610653,0.0
427691,0.0
61560,4000000.0
294057,55000000.0
398065,35000000.0
292417,8000000.0
670987,0.0
341647,18000000.0
295330,20000000.0
246968,18000000.0
197838,7000000.0
174915,3000000.0
45026,10000000.0
29712,800000.0
462820,200000.0
293257,100000.0
128901,25000000.0
142310,14000000.0
204198,10000000.0
525247,4500000.0
566043,0.0
539807,0.0
578391,18000000.0
357158,5000000.0
137745,1800000.0
698678,0.0
231572,28000000.0
175446,15000000.0
485583,7000000.0
293283,300000.0
225161,45000000.0
168157,30000000.0
511815,1500000.0
487469,7000000.0
29364,4000000.0
502073,0.0
532541,0.0
571827,0.0
429014,7000000.0
379980,300000.0
487465,35000000.0
204103,30000000.0
256977,25000000.0
568535,500000.0
340950,45000000.0
206040,28000000.0
505653,25000000.0
122155,18000000.0
265078,9000000.0
335461,300000.0
111873,30000000.0
46405,2500000.0
73517,1000000.0
34130,1000000.0
110867,800000.0
501156,150000.0
555074,0.0
253677,30000000.0
413403,25000000.0
233124,5000000.0
193469,3000000.0
530223,150000.0
503750,150000.0
646710,150000.0
250478,17000000.0
67416,1500000.0
670846,150000.0
425334,22000000.0
354352,6000000.0
66333,1500000.0
626888,250000.0
741700,0.0
324882,7000000.0
645686,200000.0
698097,150000.0
814522,0.0
447661,35000000.0
193116,30000000.0
131978,20000000.0
174094,16000000.0
61653,3500000.0
44794,1000000.0
659459,1000000.0
486100,150000.0
459322,150000.0
575210,150000.0
698637,150000.0
654177,150000.0
731738,150000.0
503749,5000000.0
203460,65000000.0
234189,10000000.0
581670,1000000.0
665390,500000.0
131996,20000000.0
183720,13000000.0
176591,1800000.0
324358,32000000.0
381362,13000000.0
182201,4200000.0
412660,3000000.0
654173,150000.0
530222,0.0
29692,1500000.0
51321,1500000.0
15930,250000.0
431422,250000.0
272622,18000000.0
285548,5000000.0
121477,3000000.0
48002,2500000.0
37526,1500000.0
542690,1000000.0
610706,200000.0
502065,0.0
181380,7000000.0
92571,5000000.0
504386,150000.0
157672,12000000.0
468002,3000000.0
140191,2500000.0
559130,300000.0
283628,40000000.0
242606,3000000.0
419025,200000.0
357662,65000000.0
74223,2500000.0
31835,2000000.0
141660,22000000.0
357885,18000000.0
135853,10000000.0
290532,22000000.0
159372,10000000.0
258011,800000.0
337321,0.0
314875,30000000.0
69015,4000000.0
22614,1500000.0
487850,0.0
181375,27000000.0
73491,1200000.0
104124,12000000.0
655880,250000.0
403151,8000000.0
128969,6000000.0
73564,800000.0
208379,800000.0
406556,0.0
148153,25000000.0
212847,18000000.0
119269,5000000.0
134270,5000000.0
307497,3000000.0
367284,3000000.0
369098,0.0
364258,4000000.0
533523,500000.0
392773,250000.0
335721,28000000.0
504148,18000000.0
111195,6000000.0
536521,0.0
410425,25000000.0
687626,5000000.0
534033,10000000.0
384461,10000000.0
79027,8000000.0
82873,7000000.0
476237,6000000.0
401604,5000000.0
49755,2500000.0
357656,1000000.0
411495,250000.0
530915,200000.0
520651,150000.0
43530,4000000.0
405686,150000.0
144028,17000000.0
147094,4000000.0
209212,9000000.0
213268,5000000.0
312239,3000000.0
430824,300000.0
217115,20000000.0
434207,7000000.0
67063,4000000.0
345468,2500000.0
177065,2000000.0
325443,1000000.0
95976,5000000.0
201574,3000000.0
52570,3000000.0
341043,200000.0
243028,25000000.0
99331,18000000.0
563963,10000000.0
163744,5000000.0
465294,150000.0
40611,8000000.0
226968,800000.0
421424,250000.0
341051,18000000.0
406008,3000000.0
530879,250000.0
413032,15000000.0
170934,10000000.0
66100,6000000.0
181579,30000000.0
130765,8000000.0
444211,2000000.0
507472,500000.0
807318,150000.0
703577,150000.0
340322,2000000.0
504856,0.0
610665,250000.0
315185,200000.0
485424,13000000.0
186644,12000000.0
165793,12000000.0
129078,18000000.0
33713,5000000.0
286919,1200000.0
134294,22000000.0
346779,20000000.0
444208,3000000.0
346482,1500000.0
37304,1200000.0
226049,10000000.0
74960,5000000.0
99397,3000000.0
142389,400000.0
532824,250000.0
183318,13000000.0
135343,9000000.0
98240,3000000.0
85475,3000000.0
346018,15000000.0
170321,3000000.0
255916,5000000.0
184528,3500000.0
162029,3000000.0
206225,10000000.0
256773,1200000.0
333241,17000000.0
340329,16000000.0
346707,15000000.0
71292,13000000.0
148262,9000000.0
484387,5000000.0
567576,200000.0
92469,3000000.0
51540,800000.0
272642,30000000.0
146795,10000000.0
186997,1500000.0
272999,16000000.0
199527,4000000.0
123682,22000000.0
196522,4000000.0
48066,1500000.0
120629,17000000.0
186901,5000000.0
116648,2500000.0
45882,600000.0
260827,22000000.0
258878,12000000.0
287431,4000000.0
157490,3500000.0
152651,3500000.0
60558,1500000.0
145466,600000.0
349701,7000000.0
194460,5000000.0
236490,6000000.0
206746,5000000.0
406558,2000000.0
158623,1500000.0
59641,600000.0
170934,10000000.0
178614,4000000.0
36529,800000.0
354361,25000000.0
202886,18000000.0
226973,10000000.0
123275,9000000.0
243589,6000000.0
62008,2000000.0
528888,150000.0
559263,250000.0
502074,250000.0
149716,7000000.0
111422,1000000.0
186186,10000000.0
149237,3000000.0
406040,11000000.0
51152,16000000.0
453824,5000000.0
290951,2000000.0
542586,20000000.0
27486,800000.0
421873,200000.0
246291,20000000.0
328784,17000000.0
410708,9000000.0
75067,7000000.0
559800,250000.0
597659,200000.0
129604,5000000.0
91854,1500000.0
596446,800000.0
559801,200000.0
67420,5000000.0
534700,2500000.0
43084,300000.0
531957,0.0
351749,30000000.0
126412,250000.0
734375,150000.0
471368,0.0
92738,4000000.0
121257,2000000.0
534698,250000.0
61583,200000.0
158764,4000000.0
431475,1000000.0
533913,200000.0
532178,200000.0
411295,30000000.0
474701,1500000.0
417346,15000000.0
173900,10000000.0
392763,1500000.0
46220,800000.0
183334,22000000.0
131505,18000000.0
296986,6000000.0
503980,1300000.0
128899,2000000.0
64399,2000000.0
45494,1000000.0
52191,300000.0
47713,6000000.0
507254,4000000.0
61592,2500000.0
62688,1500000.0
27511,1500000.0
327755,650000.0
611650,200000.0
183284,150000.0
52119,7000000.0
730893,7000000.0
503241,0.0
85177,3000000.0
92572,2500000.0
78959,1500000.0
74300,8000000.0
241481,8000000.0
66934,6000000.0
45333,3000000.0
41416,2000000.0
406633,300000.0
157506,9000000.0
479999,20000000.0
146164,1500000.0
145988,45000000.0
703470,250000.0
108354,8000000.0
61842,7000000.0
586834,0.0
420002,13000000.0
179184,10000000.0
50201,9000000.0
95435,1000000.0
427568,12000000.0
288259,900000.0
61697,400000.0
123536,400000.0
526873,100000.0
121324,9000000.0
212829,5000000.0
52495,2000000.0
128909,2000000.0
214928,2000000.0
57079,800000.0
13520,250000.0
746734,250000.0
85706,3500000.0
258885,3000000.0
543164,1500000.0
746778,0.0
465717,7000000.0
146690,5000000.0
638649,200000.0
333014,18000000.0
392771,15000000.0
156941,7000000.0
54383,5000000.0
73547,5000000.0
218087,2000000.0
473080,0.0
746753,0.0
66923,2000000.0
746777,250000.0
623570,200000.0
341317,6000000.0
406560,12000000.0
298477,10000000.0
291422,9000000.0
35416,1500000.0
746740,1000000.0
49542,500000.0
670859,100000.0
609556,0.0
110864,8000000.0
61814,1000000.0
130768,250000.0
245625,250000.0
14044,250000.0
251912,6000000.0
111524,4000000.0
401320,3000000.0
67421,2500000.0
364827,1000000.0
671074,0.0
44792,2500000.0
146509,2000000.0
504543,0.0
285845,16000000.0
351755,5000000.0
36827,500000.0
38094,400000.0
137616,7500000.0
261988,3000000.0
61832,2500000.0
387331,1000000.0
488362,15000000.0
456877,2500000.0
113036,2000000.0
546944,0.0
614826,0.0
696589,0.0
225984,15000000.0
612748,0.0
37920,1000000.0
314366,1000000.0
342048,10000000.0
77274,4000000.0
22614,1500000.0
314183,8000000.0
183299,6000000.0
271966,3000000.0
135213,2000000.0
129627,2000000.0
65976,1500000.0
406636,0.0
592988,0.0
192080,15000000.0
410436,1000000.0
285033,400000.0
173504,25000000.0
128904,7000000.0
74810,6000000.0
43763,1500000.0
111114,1000000.0
396174,600000.0
396861,200000.0
788283,200000.0
195633,4000000.0
503683,250000.0
102258,2500000.0
15773,300000.0
40613,5000000.0
91317,5000000.0
293569,7000000.0
49755,2500000.0
397102,400000.0
677311,250000.0
382552,200000.0
128229,3000000.0
584769,22000000.0
657863,200000.0
89231,3000000.0
598958,0.0
108725,8000000.0
53360,4000000.0
63200,3500000.0
101500,3000000.0
381156,300000.0
238223,45000000.0
221624,6000000.0
14555,300000.0
621997,0.0
258004,75000000.0
176553,45000000.0
186590,28000000.0
177476,25000000.0
340460,2000000.0
581669,800000.0
609883,600000.0
581681,300000.0
203853,25000000.0
576121,400000.0
157495,0.0
182712,65000000.0
95424,18000000.0
627228,5000000.0
357565,80000000.0
628451,2000000.0
26267,1500000.0
395239,1000000.0
53622,25000000.0
433183,2500000.0
88755,85000000.0
241641,80000000.0
568177,6000000.0
583199,3000000.0
203460,70000000.0
680806,800000.0
406635,90000000.0
134425,70000000.0
398184,45000000.0
171424,35000000.0
668265,14000000.0
661207,0.0
568007,0.0
363205,50000000.0
610849,1500000.0
105470,50000000.0
340918,8000000.0
85864,1500000.0
71271,1000000.0
662334,100000.0
494284,0.0
706815,0.0
139208,55000000.0
357119,40000000.0
256178,18000000.0
82105,18000000.0
